Target_Enroll,avg_income,CAMPUS_VISIT,CONTACT_CODE1,Contact_Date,Contact_Month,Contact_Year,distance,ETHNICITY,hscrat,ID,init_span,Instate,int1rat,int2rat,interest,IRSCHOOL,LEVEL_YEAR,mailq,premiere,REFERRAL_CNTCTS,satscore,SELF_INIT_CNTCTS,sex,SOLICITED_CNTCTS,telecq,TERRITORY,TOTAL_CONTACTS,TRAVEL_INIT_CNTCTS,Total,AllocProportion,SampleSize,ActualProportion,SelectionProb,SamplingWeight
1,48452,0,BHC,20,Nov,2015,934.4404411,B,0.333333333,5411,10,N,0.053308824,0.020380002,0,100769,FR04,1,0,0,1010,4,1,1,,2,6,1,2580,0.5,2322,0.5,0.9,1.111111111
1,,0,PCG,31,Oct,2014,775.1110166,C,0.066666667,5447,23,N,0.017182746,0.020380002,2,101671,FR04,5,0,0,1410,5,1,1,,2,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,39035,1,LMI,02,Jun,2015,633.9531006,O,0.25,5629,15,N,0.012116317,0.065789474,0,100532,FR04,1,0,0,1170,4,1,1,2,2,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,55645,0,LMA,27,Feb,2016,976.9869575,C,0.333333333,5745,7,N,0.25,0.020380002,0,101306,FR04,5,0,0,1270,2,0,0,,8,3,1,2580,0.5,2322,0.5,0.9,1.111111111
1,32826,1,CAV,23,Jun,2015,974.3784892,C,0.111111111,5810,15,N,0.069767442,0.065789474,0,101294,FR04,5,0,0,1110,5,1,0,1,2,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,40199,0,LMA,12,Apr,2016,976.9943648,C,0.142857143,5834,5,N,0.017182746,0.020380002,1,101656,FR04,5,0,0,1170,2,1,0,,2,2,0,2580,0.5,2322,0.5,0.9,1.111111111
1,46276,0,CIP,14,Oct,2015,1017.06648,C,0.071428571,6041,11,N,0.012116317,0.020380002,0,101031,FR04,3,0,0,1270,6,0,0,,8,7,1,2580,0.5,2322,0.5,0.9,1.111111111
1,90105,0,LMA,28,Oct,2015,1051.351325,C,0.333333333,6054,11,N,0.017182746,0.020380002,0,101793,FR04,5,0,0,1290,2,0,0,1,8,2,0,2580,0.5,2322,0.5,0.9,1.111111111
1,,0,APP,29,Dec,2015,1111.638739,N,1,6166,9,N,0.017182746,0.020380002,0,950040,FR04,5,0,0,1070,2,1,0,,2,2,0,2580,0.5,2322,0.5,0.9,1.111111111
1,44741,1,BHC,22,Oct,2013,1107.889013,C,0.037037037,6175,35,N,0.012116317,0.012133468,0,101105,FR04,3,0,0,1220,5,1,1,,8,8,2,2580,0.5,2322,0.5,0.9,1.111111111
1,118410,0,LMI,11,Sep,2015,1108.783423,C,0.25,6231,12,N,0.012870013,0.020380002,1,101623,FR04,5,0,0,1290,4,0,1,,2,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,56381,0,APP,11,Feb,2016,1099.876981,C,0.5,6441,7,N,0.017182746,0.020380002,0,100495,FR04,5,0,0,1070,2,0,0,,2,2,0,2580,0.5,2322,0.5,0.9,1.111111111
1,54530,1,CIP,14,Oct,2015,1084.171852,C,0.333333333,6460,11,N,0.029187817,0.056338028,0,100824,FR04,2,0,0,1240,2,1,0,,8,3,1,2580,0.5,2322,0.5,0.9,1.111111111
1,51114,0,N08,19,Feb,2014,933.8202255,B,0.333333333,6516,31,N,0.008955224,0.020588235,0,101495,FR04,5,0,0,920,3,0,1,,2,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,39124,1,LMA,29,Sep,2015,947.2284395,C,0.125,7179,12,N,0.015772871,0.020380002,0,101780,FR04,5,0,0,1040,9,0,1,,2,10,0,2580,0.5,2322,0.5,0.9,1.111111111
1,31877,0,LMA,07,Oct,2015,903.8599032,H,0.147058824,7240,11,N,0.029187817,0.066420664,0,442212,FR04,5,0,0,1190,3,1,1,,5,5,1,2580,0.5,2322,0.5,0.9,1.111111111
1,69268,0,SAT,03,Apr,2014,906.1880696,C,0.5,7307,29,N,0.012870013,0.020380002,0,101739,FR04,5,0,0,1300,7,1,0,2,2,7,0,2580,0.5,2322,0.5,0.9,1.111111111
1,33009,0,CIP,30,Oct,2014,939.2889181,C,0.083333333,7357,23,N,0.012870013,0.011235955,0,100940,FR04,1,1,0,1270,6,0,0,1,2,8,2,2580,0.5,2322,0.5,0.9,1.111111111
1,47883,1,PHN,03,Mar,2015,622.9860539,C,0.2,7464,18,N,0.026143791,0.065789474,0,12768,FR04,1,0,0,1350,10,0,0,2,2,11,1,2580,0.5,2322,0.5,0.9,1.111111111
1,,0,ACT,18,Nov,2015,,C,1,7492,10,N,0.017182746,0.020380002,0,10021,FR04,5,0,0,1070,1,1,0,,8,1,0,2580,0.5,2322,0.5,0.9,1.111111111
1,69689,1,CIP,16,Nov,2013,620.5043979,C,0.2,7497,34,N,0.023809524,0.021413276,0,10381,FR04,1,1,0,1210,9,1,0,,2,10,1,2580,0.5,2322,0.5,0.9,1.111111111
1,33051,0,LMI,17,Jun,2015,550.2711081,C,1,7740,15,N,0.022587269,0.019230769,0,11520,FR04,5,1,0,1300,10,1,0,2,2,10,0,2580,0.5,2322,0.5,0.9,1.111111111
1,94590,1,EML,02,Oct,2012,675.5436347,C,0.272727273,7840,47,N,0.017182746,0.020380002,0,430163,FR04,5,0,0,1340,9,1,1,2,8,10,0,2580,0.5,2322,0.5,0.9,1.111111111
1,86944,1,ACT,25,Apr,2015,669.2542264,C,0.125,7967,17,N,0.010033445,0.007556675,1,430705,FR04,5,0,0,1070,4,1,0,,7,5,1,2580,0.5,2322,0.5,0.9,1.111111111
1,86944,0,CLD,07,Mar,2014,669.2542264,C,0.333333333,7969,30,N,0.022587269,0.020380002,0,431635,FR04,5,0,2,1210,5,1,2,,8,9,0,2580,0.5,2322,0.5,0.9,1.111111111
1,56935,0,P06,21,Mar,2015,661.5047626,C,0.142857143,8192,18,N,0.100478469,0.020380002,0,432200,FR04,5,1,1,1270,6,1,1,,7,8,0,2580,0.5,2322,0.5,0.9,1.111111111
1,33014,0,BHC,04,Nov,2015,676.4683184,C,0.333333333,8264,10,N,0.032,0.02,0,431635,FR04,1,0,0,810,4,1,0,,8,5,1,2580,0.5,2322,0.5,0.9,1.111111111
1,37141,0,BHC,07,Feb,2015,680.9885276,C,0.028571429,8287,19,N,0.018181818,0.020380002,0,431690,FR04,1,0,0,1400,4,1,0,1,7,5,1,2580,0.5,2322,0.5,0.9,1.111111111
1,57314,0,SAT,27,Oct,2015,669.2640705,C,0.272727273,8365,11,N,0.017182746,0.020380002,0,430163,FR04,5,0,0,1210,3,1,0,2,8,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,,0,LMA,29,Dec,2015,500.5336129,C,0.1,8833,9,N,0.017182746,0.020380002,0,430452,FR04,5,1,0,1210,3,1,1,,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,79259,0,RFF,08,Nov,2014,499.2241831,C,0.033333333,8869,22,N,0.004739336,0.086956522,0,430410,FR04,5,1,3,1600,10,0,1,2,7,15,1,2580,0.5,2322,0.5,0.9,1.111111111
1,63973,1,CIP,10,Jan,2015,497.0310567,C,0.076923077,8908,20,N,0.100478469,0.017636684,0,431462,FR04,1,0,0,1240,7,1,0,,8,8,1,2580,0.5,2322,0.5,0.9,1.111111111
1,47676,0,LMA,23,Sep,2015,489.4471102,C,0.5,9114,12,N,0.017182746,0.020380002,0,431447,FR04,5,0,0,1400,4,0,0,1,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,47676,1,P04,26,Mar,2014,489.4471102,B,0.03030303,9117,30,N,0.029187817,0.020380002,0,431510,FR04,2,0,0,1420,4,1,1,,7,6,1,2580,0.5,2322,0.5,0.9,1.111111111
1,62403,0,LMI,22,Jul,2015,496.0515377,C,0.125,9248,14,N,0.035714286,0.065789474,0,430070,FR04,5,1,0,1440,6,1,0,2,7,7,1,2580,0.5,2322,0.5,0.9,1.111111111
1,116200,0,P04,20,Mar,2014,495.7802077,C,0.333333333,9291,30,N,0.003067485,0.020380002,1,252222,FR04,3,1,0,1270,5,1,1,2,8,8,2,2580,0.5,2322,0.5,0.9,1.111111111
1,29277,0,SPR,22,Apr,2015,610.6076847,C,0.25,9389,17,N,0.017182746,0.020380002,0,430225,FR04,5,1,0,1140,4,0,0,,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,23050,1,SAT,27,Oct,2015,425.5256447,A,0.083333333,9529,11,N,0.017182746,0.020380002,0,251409,FR04,5,0,0,1170,9,1,0,,2,9,0,2580,0.5,2322,0.5,0.9,1.111111111
1,73938,2,EML,20,Jan,2015,420.4457853,C,0.307692308,9610,20,N,0.030487805,0.021413276,0,251402,FR04,5,0,1,1240,9,1,1,,2,11,0,2580,0.5,2322,0.5,0.9,1.111111111
1,73938,0,ACT,18,Nov,2015,420.4457853,C,0.076923077,9618,10,N,0.017182746,0.020380002,0,251740,FR04,5,1,0,1170,4,1,1,,2,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,42886,0,LMI,29,Jul,2015,418.9919091,A,0.047619048,9651,14,N,0.012870013,0.066420664,0,251424,FR04,1,0,0,1530,3,0,0,2,8,4,1,2580,0.5,2322,0.5,0.9,1.111111111
1,56621,1,CAV,16,Oct,2015,418.7030046,C,0.307692308,9687,11,N,0.017182746,0.020380002,1,251402,FR04,2,0,0,1240,8,1,1,4,2,9,0,2580,0.5,2322,0.5,0.9,1.111111111
1,56621,1,NAM,01,Aug,2015,418.7030046,C,0.307692308,9688,13,N,0.053308824,0.052631579,0,251402,FR04,5,0,0,1430,6,0,0,2,2,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,24556,0,LTR,06,Apr,2013,499.6990397,B,0.142857143,9718,41,N,0.015772871,0.012133468,2,251915,FR04,5,1,0,1110,9,1,1,2,2,10,0,2580,0.5,2322,0.5,0.9,1.111111111
1,41166,0,LMA,12,Jan,2016,462.0318968,C,1,9734,8,N,0.017182746,0.020380002,0,251181,FR04,5,0,0,1210,4,1,1,2,8,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,26187,0,HST,10,Feb,2016,499.8173756,A,0.2,9786,7,N,0.017182746,0.020380002,1,250223,FR04,5,0,0,1140,3,1,0,,2,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,25183,0,ACT,20,Apr,2014,506.7976183,C,1,9852,29,N,0.053308824,0.032786885,0,252830,FR04,5,1,0,1450,12,1,3,2,2,15,0,2580,0.5,2322,0.5,0.9,1.111111111
1,38584,0,LMA,27,Jan,2016,773.7483737,C,1,9876,8,N,0.017182746,0.020380002,0,182610,FR04,5,1,0,1040,4,1,1,,7,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,52259,1,RFB,25,Jan,2013,808.2171477,C,0.5,9903,44,N,0.026143791,0.020380002,0,181509,FR04,1,1,4,1240,7,1,0,2,7,11,0,2580,0.5,2322,0.5,0.9,1.111111111
1,45769,1,EML,17,Oct,2013,853.1172863,I,0.142857143,9961,35,N,0.012870013,0.020588235,1,181440,FR04,1,0,0,1460,9,1,2,2,7,11,0,2580,0.5,2322,0.5,0.9,1.111111111
1,92791,0,LMA,11,Nov,2015,1003.357292,C,0.5,10075,10,N,0.039473684,0.020380002,0,363630,FR04,5,1,0,1070,4,0,0,,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,26514,1,JRS,21,Mar,2015,1036.123895,B,0.333333333,10158,18,N,0.100478469,0.028301887,0,365040,FR04,2,0,0,1140,10,1,0,1,8,10,0,2580,0.5,2322,0.5,0.9,1.111111111
1,97002,1,LMI,28,Oct,2015,1108.62599,C,0.25,10225,11,N,0.052631579,0.017636684,0,362650,FR04,5,0,0,1040,5,1,1,,7,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,50315,0,LMI,19,Aug,2015,855.3268958,C,0.25,10504,13,N,0.029187817,0.059259259,0,151688,FR04,5,1,0,1270,5,0,0,2,8,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,41006,1,CRS,12,Sep,2015,922.4186001,C,1,10587,12,N,0.017182746,0.020380002,0,153290,FR04,5,0,1,1010,3,1,0,4,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,46584,0,SAT,20,Feb,2015,952.0661235,C,0.666666667,10589,19,N,0.017182746,0.020380002,0,151095,FR04,5,0,1,1400,2,1,1,2,8,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,112300,0,LMA,31,Dec,2015,937.5104818,C,0.666666667,10596,9,N,0.017182746,0.020380002,0,151095,FR04,5,1,0,1420,4,1,0,,8,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,40161,1,LMI,10,Sep,2014,831.0864424,C,1,10629,24,N,0.012870013,0.01754386,0,151465,FR04,2,0,0,1090,10,1,0,2,7,10,0,2580,0.5,2322,0.5,0.9,1.111111111
1,73051,0,LMA,30,Dec,2015,1052.684376,A,0.25,10719,9,N,0.017182746,0.020380002,0,230088,FR04,5,0,0,1210,3,1,1,,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,71694,0,LMA,20,Oct,2015,1068.567118,C,0.666666667,10750,11,N,0.017182746,0.020380002,0,233044,FR04,5,0,0,1140,4,0,0,,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,64277,0,LMA,13,Oct,2015,1088.203821,C,1,10805,11,N,0.017182746,0.020380002,0,231408,FR04,5,0,0,1160,2,0,0,,8,2,0,2580,0.5,2322,0.5,0.9,1.111111111
1,,0,ACT,03,Jul,2015,,C,1,10939,14,N,0.017182746,0.020380002,1,232825,FR04,5,0,0,940,2,1,0,2,7,2,0,2580,0.5,2322,0.5,0.9,1.111111111
1,52248,0,PCR,24,Apr,2015,1019.025763,C,0.5,10950,17,N,0.017182746,0.020380002,0,231705,FR04,5,0,0,1270,1,1,1,1,7,2,0,2580,0.5,2322,0.5,0.9,1.111111111
1,37088,1,LMA,25,Feb,2016,769.5449569,C,0.5,11019,7,N,0.02739726,0.056338028,1,162775,FR04,5,0,0,1440,2,0,0,,7,2,0,2580,0.5,2322,0.5,0.9,1.111111111
1,36500,0,LMI,10,Apr,2015,819.1610217,C,0.5,11092,17,N,0.100478469,0.020380002,0,161525,FR04,5,1,1,1370,7,1,0,2,7,9,1,2580,0.5,2322,0.5,0.9,1.111111111
1,37851,1,LMI,29,Sep,2015,683.7256298,C,1,11102,12,N,0.100478469,0.020380002,2,161005,FR04,5,0,0,1170,8,1,1,,7,10,1,2580,0.5,2322,0.5,0.9,1.111111111
1,49795,1,PRC,28,Mar,2015,795.2002676,C,0.25,11119,18,N,0.019969278,0.017636684,1,162763,FR04,5,0,0,1240,5,1,2,2,7,7,0,2580,0.5,2322,0.5,0.9,1.111111111
1,40546,0,PRC,28,Mar,2015,761.1090257,C,0.5,11127,18,N,0.042105263,0.035211268,2,164700,FR04,1,0,0,1370,6,1,1,2,7,8,1,2580,0.5,2322,0.5,0.9,1.111111111
1,47706,0,PCG,28,Mar,2015,792.3268711,C,0.25,11129,18,N,0.017182746,0.020380002,0,160703,FR04,5,0,0,1580,4,1,1,,7,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,48698,0,LMA,22,Dec,2015,989.825019,C,1,11172,9,N,0.017182746,0.020380002,0,500675,FR04,5,0,0,1210,2,1,1,1,8,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,,0,ACT,27,Feb,2015,,C,0.5,11179,19,N,0.017182746,0.020380002,0,502269,FR04,5,0,0,1210,4,1,0,,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,44070,1,LMI,19,Aug,2015,1020.625945,C,0.5,11296,13,N,0.018181818,0.011235955,0,502417,FR04,5,0,0,1300,6,1,1,1,7,7,0,2580,0.5,2322,0.5,0.9,1.111111111
1,33149,1,LMI,27,Jun,2015,1090.789926,C,0.333333333,11329,15,N,0.012870013,0.020380002,0,502255,FR04,5,0,0,1440,3,1,1,2,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,50618,0,LMA,01,Dec,2015,1001.144718,C,0.0625,11342,9,N,0.017182746,0.020380002,0,960000,FR04,5,1,0,1210,4,1,0,,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,50614,1,CAV,31,Mar,2015,966.1940933,C,0.666666667,11376,18,N,0.039473684,0.020380002,0,241865,FR04,2,0,0,1170,6,1,0,2,7,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,45666,1,SAT,25,Sep,2015,962.7532673,C,0.666666667,11386,12,N,0.017182746,0.020380002,1,241865,FR04,5,0,0,1200,5,0,0,1,7,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,82004,0,LMA,02,Oct,2015,950.7956022,C,0.333333333,11391,11,N,0.017182746,0.020380002,0,242121,FR04,5,0,0,1110,3,1,1,1,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,82004,1,LMI,11,Mar,2015,950.7956022,C,0.333333333,11392,18,N,0.053308824,0.020588235,0,242121,FR04,5,0,0,1400,4,1,0,3,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,73932,1,LMI,02,Apr,2016,979.4697524,C,0.122222222,11418,5,N,0.022587269,0.166666667,0,970000,FR04,1,0,0,1300,4,1,0,,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,51364,1,PCR,28,Mar,2015,829.5083684,C,0.122222222,11534,18,N,0.053308824,0.066420664,0,970000,FR04,3,0,0,1300,6,0,2,2,4,8,0,2580,0.5,2322,0.5,0.9,1.111111111
1,42821,0,PHN,19,Mar,2015,836.4637633,C,0.2,11549,18,N,0.017182746,0.020380002,0,421178,FR04,5,0,0,1170,3,0,0,2,4,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,33209,0,LMI,04,Jun,2015,850.6446514,C,1,11562,15,N,0.053308824,0.066420664,0,420890,FR04,1,0,0,1210,6,1,0,2,4,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,33942,0,ACT,25,Apr,2015,862.300206,C,0.5,11563,17,N,0.017182746,0.020380002,1,420240,FR04,5,0,0,1240,4,1,1,2,4,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,34743,0,PHN,30,Jul,2015,974.7057014,C,1,11566,14,N,0.017182746,0.020380002,2,420000,FR04,5,0,0,1270,7,1,1,,4,8,0,2580,0.5,2322,0.5,0.9,1.111111111
1,57694,1,P06,18,Feb,2015,892.8277602,C,0.285714286,11654,19,N,0.012870013,0.111111111,1,143347,FR04,2,1,0,1300,10,1,1,3,7,11,0,2580,0.5,2322,0.5,0.9,1.111111111
1,110470,1,BHC,23,Apr,2015,893.6068623,C,0.074074074,11668,17,N,0.005736138,0.021413276,1,140205,FR04,5,1,0,1270,8,1,0,1,7,10,2,2580,0.5,2322,0.5,0.9,1.111111111
1,101814,0,PHN,02,Sep,2015,903.0810128,C,0.090909091,11695,12,N,0.010033445,0.020380002,0,141570,FR04,5,0,0,1140,3,1,0,,7,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,200001,0,LMI,11,Feb,2015,903.4098272,C,0.111111111,11737,19,N,0.017182746,0.020380002,0,144430,FR04,5,1,1,1110,7,1,1,2,7,9,0,2580,0.5,2322,0.5,0.9,1.111111111
1,,0,ACT,03,Jul,2015,,H,0.1,11768,14,N,0.017182746,0.020380002,1,143550,FR04,5,0,0,1040,1,1,0,,7,1,0,2580,0.5,2322,0.5,0.9,1.111111111
1,94334,0,LMI,31,Oct,2015,907.1045547,C,0.125,11779,11,N,0.017182746,0.020380002,0,142620,FR04,5,1,0,1300,6,1,0,,7,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,94334,0,ACT,25,Apr,2015,907.1045547,C,0.111111111,11780,17,N,0.017182746,0.020380002,0,143096,FR04,5,0,0,1110,2,1,1,1,7,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,74764,0,PCR,07,Feb,2015,893.991242,C,0.285714286,11828,19,N,0.017182746,0.020380002,0,143347,FR04,5,0,0,1210,4,1,3,2,7,8,1,2580,0.5,2322,0.5,0.9,1.111111111
1,74764,1,LMI,03,Apr,2015,893.991242,C,0.285714286,11831,17,N,0.100478469,0.012133468,0,143347,FR04,1,0,0,1240,6,1,0,2,7,7,1,2580,0.5,2322,0.5,0.9,1.111111111
1,69268,0,LMA,06,Feb,2016,885.3480895,C,0.1,11966,7,N,0.017182746,0.020380002,0,141805,FR04,5,0,0,1340,1,0,1,,7,2,0,2580,0.5,2322,0.5,0.9,1.111111111
1,75242,1,CAV,23,Jun,2015,878.1893563,C,0.25,12059,15,N,0.017182746,0.020380002,0,142073,FR04,5,0,0,1040,3,1,0,,7,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,75242,0,LMA,04,Sep,2015,878.1893563,C,0.333333333,12061,12,N,0.017182746,0.020380002,0,144380,FR04,5,0,0,1340,4,1,0,1,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,75242,0,SAT,25,Sep,2015,878.1893563,C,0.333333333,12062,12,N,0.017182746,0.020380002,0,144380,FR04,5,0,0,1150,6,0,0,,7,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,67761,0,APP,07,Oct,2015,889.8029014,C,0.285714286,12123,11,N,0.017182746,0.020380002,0,143347,FR04,5,0,0,1040,3,1,0,2,7,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,94679,0,EML,20,Jun,2015,874.8260763,C,0.05,12178,15,N,0.015772871,0.052631579,0,142307,FR04,1,1,1,1170,14,1,0,2,7,15,0,2580,0.5,2322,0.5,0.9,1.111111111
1,74783,1,ACT,25,Apr,2015,867.5921488,C,0.125,12187,17,N,1,0.005865103,0,141948,FR04,5,0,0,1270,4,1,0,3,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,76185,0,LMA,17,Nov,2015,868.2063607,C,0.333333333,12358,10,N,0.017182746,0.020380002,1,140184,FR04,5,0,0,1340,2,1,0,2,7,2,0,2580,0.5,2322,0.5,0.9,1.111111111
1,76185,0,LMI,21,Oct,2015,868.2063607,C,0.1,12359,11,N,0.026086957,0.2,0,144385,FR04,5,0,0,1010,3,0,0,1,7,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,50743,1,LMI,08,Jan,2015,865.3550374,C,0.333333333,12366,20,N,0.029187817,0.065789474,1,140185,FR04,1,0,1,1300,7,1,1,1,7,9,0,2580,0.5,2322,0.5,0.9,1.111111111
1,87514,1,CAV,01,Jul,2015,871.8636171,C,0.066666667,12435,14,N,0.022587269,0.020380002,0,143106,FR04,1,0,0,1040,4,1,0,2,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,107617,0,LMI,19,Nov,2014,867.0695878,B,0.125,12495,22,N,0.017182746,0.020380002,0,143108,FR04,5,0,0,1240,8,1,0,2,7,8,0,2580,0.5,2322,0.5,0.9,1.111111111
1,107617,1,LMI,12,Nov,2014,867.0695878,C,0.125,12499,22,N,0.029187817,0.6,1,143108,FR04,5,0,0,1110,10,1,1,,7,11,0,2580,0.5,2322,0.5,0.9,1.111111111
1,97807,1,PHN,22,Sep,2015,870.4451258,C,0.333333333,12508,12,N,0.017182746,0.020380002,0,140184,FR04,5,0,0,1270,3,1,1,1,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,36334,0,LTR,09,Apr,2015,886.6455908,B,1,12547,17,N,0.017182746,0.020380002,0,140899,FR04,5,1,0,910,8,1,0,2,7,8,0,2580,0.5,2322,0.5,0.9,1.111111111
1,51305,0,RSA,21,Jan,2016,884.041297,C,0.333333333,12595,8,N,0.027272727,0.035211268,0,140720,FR04,5,1,0,1040,3,1,0,,8,4,1,2580,0.5,2322,0.5,0.9,1.111111111
1,30743,0,EML,05,Sep,2013,788.2570973,C,1,12676,36,N,0.029187817,0.020380002,0,142440,FR04,1,0,0,1070,3,1,0,,7,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,45230,0,ACT,27,May,2015,637.3519531,C,0.285714286,12735,16,N,0.017182746,0.020380002,0,140252,FR04,5,0,0,1210,3,0,0,2,7,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,39493,0,LMA,10,Dec,2015,635.4647082,C,0.285714286,12743,9,N,0.017182746,0.020380002,0,140252,FR04,5,0,0,1210,1,1,1,,7,2,0,2580,0.5,2322,0.5,0.9,1.111111111
1,66638,0,LMA,03,Jul,2015,618.5439897,C,0.05,12881,14,N,0.017182746,0.020380002,0,260591,FR04,5,0,0,1240,3,1,1,2,4,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,49467,0,ACT,03,Jul,2015,637.4264874,B,0.5,12912,14,N,0.017182746,0.020380002,0,261102,FR04,5,0,0,1040,2,1,0,2,4,2,0,2580,0.5,2322,0.5,0.9,1.111111111
1,97670,0,BHC,07,May,2015,614.0552446,C,0.076923077,12931,16,N,0.017182746,0.020380002,0,260948,FR04,3,0,0,1270,3,1,1,1,4,5,1,2580,0.5,2322,0.5,0.9,1.111111111
1,48330,0,BHC,22,Nov,2014,606.2924545,C,0.5,12955,22,N,0.053308824,0.020380002,0,263535,FR04,5,1,0,1170,7,1,0,2,8,8,1,2580,0.5,2322,0.5,0.9,1.111111111
1,43885,0,ACT,10,Dec,2015,629.3425088,C,0.111111111,13089,9,N,0.017182746,0.020380002,1,262970,FR04,5,1,0,1270,4,1,1,2,4,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,76910,0,N08,13,Jun,2014,621.9642324,C,0.166666667,13157,27,N,0.083333333,0.005263158,0,263590,FR04,5,0,0,1210,7,0,1,,4,8,0,2580,0.5,2322,0.5,0.9,1.111111111
1,60732,0,LMI,25,Sep,2014,626.4795496,C,1,13160,24,N,0.019704433,0.059259259,1,262844,FR04,5,0,0,1280,5,1,1,2,4,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,37890,1,ACT,26,Dec,2014,593.3539313,C,0.25,13223,21,N,0.017182746,0.020380002,0,260490,FR04,1,0,0,1140,10,1,0,1,4,10,0,2580,0.5,2322,0.5,0.9,1.111111111
1,29909,0,LMA,05,Apr,2016,573.3041457,C,0.333333333,13244,5,N,0.017182746,0.020380002,0,263225,FR04,5,0,0,1270,1,0,0,,4,1,0,2580,0.5,2322,0.5,0.9,1.111111111
1,46929,0,LMI,28,Oct,2015,528.2606567,C,0.076923077,13288,11,N,0.017182746,0.020380002,0,260160,FR04,5,0,0,1210,6,1,0,1,4,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,42364,0,LMI,04,Sep,2015,546.4484212,C,0.071428571,13359,12,N,0.019704433,0.333333333,0,261512,FR04,5,0,0,1040,4,1,0,2,4,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,83366,0,PHN,06,Nov,2013,542.8168337,C,0.066666667,13399,34,N,0.043478261,0.021413276,1,260241,FR04,1,1,3,1070,10,1,1,2,4,16,2,2580,0.5,2322,0.5,0.9,1.111111111
1,45035,1,BHC,23,Nov,2014,563.6724207,C,0.052631579,13765,22,N,0.012870013,0.011976048,1,261560,FR04,2,1,0,970,10,1,0,2,4,11,1,2580,0.5,2322,0.5,0.9,1.111111111
1,33558,1,LMI,23,Oct,2014,420.3877749,C,0.2,13860,23,N,0.017182746,0.020380002,0,260325,FR04,1,0,0,920,4,0,0,,4,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,28203,0,LMA,13,Jan,2016,452.3419481,C,0.090909091,13951,8,N,0.017182746,0.020380002,0,263283,FR04,5,0,0,1300,1,0,1,2,4,2,0,2580,0.5,2322,0.5,0.9,1.111111111
1,28968,0,PHN,11,Aug,2015,455.812782,C,0.1,13964,13,N,0.015772871,0.020380002,0,263630,FR04,5,1,0,1140,4,0,0,2,4,4,0,2580,0.5,2322,0.5,0.9,1.111111111
